afnRemovalShipmentId,afnRemovalOrderId,dataStartTime,dataEndTime,requestDate,shipmentDate,skuId,fnsku,disposition,shippedQuantity,carrier,trackingNumber
,124,2019-01-01,2024-03-19,2020-01-20,2020-01-22,1223,X0013VBEM1,Unsellable,1,LP,8G02029610604
,124,2019-01-01,2024-03-19,2020-01-20,2020-01-22,1183,X0013LGIP9,Unsellable,1,LP,8G02029610604
,125,2019-01-01,2024-03-19,2020-01-05,2020-01-15,1032,X0013LFP9T,Unsellable,1,LP,6G01488561410
,125,2019-01-01,2024-03-19,2020-01-05,2020-01-14,143,X000ZL15SN,Unsellable,1,LP,8G02029569568
,125,2019-01-01,2024-03-19,2020-01-05,2020-01-14,1255,X00142IAKN,Unsellable,1,LP,8G02029569568
,126,2019-01-01,2024-03-19,2019-12-27,2019-12-28,651,X0011M6LBB,Sellable,5,LP,8G02029451795
,127,2019-01-01,2024-03-19,2019-12-25,2019-12-30,899,B07L9RR6CM,Sellable,3,LP,6G00971773880
,127,2019-01-01,2024-03-19,2019-12-25,2019-12-30,409,X00107G5OZ,Sellable,1,LP,6G00971773880
,127,2019-01-01,2024-03-19,2019-12-25,2019-12-30,1213,X0013V652P,Sellable,1,LP,6G00971773880
,127,2019-01-01,2024-03-19,2019-12-25,2019-12-28,260,X000ZX8XDB,Sellable,1,LP,8G02223370724
,128,2019-01-01,2024-03-19,2019-12-25,2019-12-28,107,X000ZJXA33,Sellable,1,LP,8G02223371141
,129,2019-01-01,2024-03-19,2019-12-05,2020-01-08,1253,X00142JY4J,Unsellable,1,LP,8G02029527070
,129,2019-01-01,2024-03-19,2019-12-05,2020-01-08,581,X0011QN7CX,Unsellable,1,LP,8G02029527070
,129,2019-01-01,2024-03-19,2019-12-05,2020-01-08,701,X0011KTP4N,Unsellable,1,LP,8G02029527070
,130,2019-01-01,2024-03-19,2019-11-20,2020-01-07,1204,X0013V65G1,Unsellable,1,LP,6G00974803560
,130,2019-01-01,2024-03-19,2019-11-20,2020-01-07,1203,X0013V65GL,Unsellable,1,LP,6G00974803560
,131,2019-01-01,2024-03-19,2019-11-15,2019-12-23,906,B000VS8GQ6,Unsellable,1,LP,6P00939188916
,132,2019-01-01,2024-03-19,2019-11-15,2019-12-23,709,X0011QNTA3,Unsellable,1,LP,8G02223367793
,132,2019-01-01,2024-03-19,2019-11-15,2019-12-23,354,X0010K9HQF,Unsellable,1,LP,8G02223367793
,133,2019-01-01,2024-03-19,2019-11-15,2019-11-18,1032,X0013LFP9T,Unsellable,1,LP,6P00997746509
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,646,X0011QNWVJ,Sellable,19,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,786,X0011QNWZZ,Sellable,10,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,670,X0011NV6OH,Sellable,13,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,547,X0011NV4OT,Sellable,14,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,502,X0011NV6JR,Sellable,14,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,827,X0011QN7KF,Sellable,10,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,892,X0011PA0F1,Sellable,9,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,675,X0011KTP4X,Sellable,20,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,829,X0011QN7KP,Sellable,18,DRUDE,003406018110400870296
,135,2019-01-01,2024-03-19,2019-11-07,2019-11-12,660,X0011M6LBV,Sellable,10,DRUDE,003406018110400870296
,136,2019-01-01,2024-03-19,2019-10-26,2019-11-02,96,X000ZC3UK3,Unsellable,1,AMZN,CC0014252336
,138,2019-01-01,2024-03-19,2019-10-02,2019-10-07,466,X0012114X1,Sellable,4,LP,8G02223322228
,139,2019-01-01,2024-03-19,2019-10-02,2019-10-06,468,X0011Y6W0J,Sellable,5,AMZN,CA0001431634
,140,2019-01-01,2024-03-19,2019-09-23,2019-10-20,133,X000ZOX2DL,Unsellable,1,AMZN,CC0011809571
,141,2019-01-01,2024-03-19,2019-07-31,2019-08-05,40,X000Z2QS4D,Sellable,1,LP,6G00891801618
,141,2019-01-01,2024-03-19,2019-07-31,2019-08-05,49,X000ZAVMFF,Sellable,1,LP,6G00891801618
,141,2019-01-01,2024-03-19,2019-07-31,2019-08-05,54,X000Z2QUSR,Sellable,1,LP,6G00891801618
,141,2019-01-01,2024-03-19,2019-07-31,2019-08-03,146,X000ZL12A9,Sellable,1,LP,6G01017342640
,141,2019-01-01,2024-03-19,2019-07-31,2019-08-03,131,X000ZL15AV,Sellable,1,LP,6G01017342640
,141,2019-01-01,2024-03-19,2019-07-31,2019-08-03,104,X000ZJX8Z3,Sellable,1,LP,6G01017342640
,142,2019-01-01,2024-03-19,2019-07-17,2019-08-16,866,X0011KTNUT,Unsellable,1,LP,8G02028866248
,142,2019-01-01,2024-03-19,2019-07-17,2019-08-16,808,X0011QNTE9,Unsellable,2,LP,8G02028866248
,143,2019-01-01,2024-03-19,2019-07-05,2019-08-16,448,X0010MSFFH,Unsellable,1,LP,8G00981899174
,143,2019-01-01,2024-03-19,2019-07-05,2019-08-09,43,X000ZMHOPP,Unsellable,1,LP,6G01019032358
,146,2019-01-01,2024-03-19,2019-04-26,2019-05-13,82,B010CEBLPG,Unsellable,1,LP,8G00387630616
